instance_id,repo,coupling_label,complexity_label,modularity_label,coupling_criteria,complexity_criteria,modularity_criteria,fragment_count,parseable_fragment_pairs
scikit-learn__scikit-learn-14087,scikit-learn/scikit-learn,1,0,0,reduced_external_calls|reduced_fan_out,,,2,1
scikit-learn__scikit-learn-14092,scikit-learn/scikit-learn,0,0,0,,,,3,1
scikit-learn__scikit-learn-14114,scikit-learn/scikit-learn,0,0,0,,,,4,1
scikit-learn__scikit-learn-14125,scikit-learn/scikit-learn,0,0,0,,,,1,1
scikit-learn__scikit-learn-14237,scikit-learn/scikit-learn,0,0,0,,,,4,3
scikit-learn__scikit-learn-14309,scikit-learn/scikit-learn,0,0,0,,,,1,1
scikit-learn__scikit-learn-14430,scikit-learn/scikit-learn,0,0,0,,,,5,2
scikit-learn__scikit-learn-14450,scikit-learn/scikit-learn,0,0,0,,,,1,1
scikit-learn__scikit-learn-14458,scikit-learn/scikit-learn,0,0,0,,,,2,2
scikit-learn__scikit-learn-14464,scikit-learn/scikit-learn,0,0,0,,,,4,2
scikit-learn__scikit-learn-14496,scikit-learn/scikit-learn,0,0,0,,,,6,2
scikit-learn__scikit-learn-14520,scikit-learn/scikit-learn,0,0,0,,,,3,1
scikit-learn__scikit-learn-14544,scikit-learn/scikit-learn,0,0,1,,,increased_function_decomposition|introduced_helper_function,7,4
scikit-learn__scikit-learn-14591,scikit-learn/scikit-learn,0,0,0,,,,1,1
scikit-learn__scikit-learn-14629,scikit-learn/scikit-learn,0,0,0,,,,2,1
scikit-learn__scikit-learn-14706,scikit-learn/scikit-learn,0,0,0,,,,3,3
scikit-learn__scikit-learn-14710,scikit-learn/scikit-learn,0,0,0,,,,1,1
scikit-learn__scikit-learn-14806,scikit-learn/scikit-learn,1,1,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity,moved_logic_behind_function_boundary,10,6
scikit-learn__scikit-learn-14869,scikit-learn/scikit-learn,0,0,0,,,,1,1
scikit-learn__scikit-learn-14878,scikit-learn/scikit-learn,0,0,0,,,,1,1
scikit-learn__scikit-learn-14890,scikit-learn/scikit-learn,0,1,0,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,,3,2
scikit-learn__scikit-learn-14898,scikit-learn/scikit-learn,0,0,0,,,,10,7
scikit-learn__scikit-learn-14908,scikit-learn/scikit-learn,0,0,0,,,,1,1
scikit-learn__scikit-learn-14983,scikit-learn/scikit-learn,0,0,0,,,,2,1
scikit-learn__scikit-learn-14999,scikit-learn/scikit-learn,0,0,0,,,,7,5
scikit-learn__scikit-learn-15028,scikit-learn/scikit-learn,0,0,1,,,moved_logic_behind_function_boundary,7,5
scikit-learn__scikit-learn-15084,scikit-learn/scikit-learn,0,1,1,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,increased_function_decomposition|introduced_helper_function|moved_logic_behind_function_boundary,13,7
scikit-learn__scikit-learn-15096,scikit-learn/scikit-learn,0,0,0,,,,2,2
scikit-learn__scikit-learn-15100,scikit-learn/scikit-learn,0,0,1,,,moved_logic_behind_function_boundary,1,1
scikit-learn__scikit-learn-15119,scikit-learn/scikit-learn,0,0,0,,,,2,2
scikit-learn__scikit-learn-15138,scikit-learn/scikit-learn,0,0,0,,,,10,3
scikit-learn__scikit-learn-15393,scikit-learn/scikit-learn,0,0,0,,,,1,1
scikit-learn__scikit-learn-15495,scikit-learn/scikit-learn,0,0,0,,,,2,1
scikit-learn__scikit-learn-15512,scikit-learn/scikit-learn,0,0,0,,,,2,2
scikit-learn__scikit-learn-15535,scikit-learn/scikit-learn,0,0,0,,,,1,1
scikit-learn__scikit-learn-19664,scikit-learn/scikit-learn,0,0,0,,,,4,1
scikit-learn__scikit-learn-23099,scikit-learn/scikit-learn,0,0,0,,,,6,3
scikit-learn__scikit-learn-24145,scikit-learn/scikit-learn,0,0,1,,,moved_logic_behind_function_boundary,14,6
scikit-learn__scikit-learn-24677,scikit-learn/scikit-learn,0,0,0,,,,6,2
scikit-learn__scikit-learn-24769,scikit-learn/scikit-learn,0,0,0,,,,3,2
scikit-learn__scikit-learn-25102,scikit-learn/scikit-learn,0,0,0,,,,7,3
scikit-learn__scikit-learn-25232,scikit-learn/scikit-learn,0,0,0,,,,5,3
scikit-learn__scikit-learn-25299,scikit-learn/scikit-learn,0,0,0,,,,3,2
scikit-learn__scikit-learn-25308,scikit-learn/scikit-learn,0,0,0,,,,3,1
scikit-learn__scikit-learn-25363,scikit-learn/scikit-learn,1,0,1,reduced_dependency_references|reduced_fan_out|reduced_imported_modules,,increased_function_decomposition|introduced_helper_function|moved_logic_behind_function_boundary,55,47
scikit-learn__scikit-learn-25370,scikit-learn/scikit-learn,0,0,0,,,,1,1
scikit-learn__scikit-learn-25443,scikit-learn/scikit-learn,0,0,0,,,,1,1
scikit-learn__scikit-learn-25500,scikit-learn/scikit-learn,0,0,0,,,,3,1
scikit-learn__scikit-learn-25570,scikit-learn/scikit-learn,0,0,0,,,,1,1
scikit-learn__scikit-learn-25589,scikit-learn/scikit-learn,0,0,0,,,,11,6
scikit-learn__scikit-learn-25638,scikit-learn/scikit-learn,0,0,0,,,,2,1
scikit-learn__scikit-learn-25672,scikit-learn/scikit-learn,0,0,0,,,,1,1
scikit-learn__scikit-learn-25694,scikit-learn/scikit-learn,0,0,0,,,,1,1
scikit-learn__scikit-learn-25697,scikit-learn/scikit-learn,0,0,1,,,increased_function_decomposition|introduced_helper_function,21,10
scikit-learn__scikit-learn-25733,scikit-learn/scikit-learn,0,0,0,,,,1,1
scikit-learn__scikit-learn-25744,scikit-learn/scikit-learn,1,0,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out,,increased_function_decomposition|introduced_helper_function|reduced_apparent_responsibilities,6,2
scikit-learn__scikit-learn-25747,scikit-learn/scikit-learn,0,1,0,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity,,2,1
scikit-learn__scikit-learn-25752,scikit-learn/scikit-learn,0,0,0,,,,26,8
scikit-learn__scikit-learn-25774,scikit-learn/scikit-learn,0,0,0,,,,1,1
scikit-learn__scikit-learn-25931,scikit-learn/scikit-learn,0,0,0,,,,2,1
scikit-learn__scikit-learn-25969,scikit-learn/scikit-learn,1,1,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out|reduced_imported_modules,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,increased_function_decomposition|introduced_helper_function|moved_logic_behind_function_boundary|reduced_apparent_responsibilities,32,16
scikit-learn__scikit-learn-25973,scikit-learn/scikit-learn,0,0,0,,,,5,4
scikit-learn__scikit-learn-26194,scikit-learn/scikit-learn,0,0,0,,,,4,1
scikit-learn__scikit-learn-26242,scikit-learn/scikit-learn,0,0,0,,,,3,2
scikit-learn__scikit-learn-26289,scikit-learn/scikit-learn,0,0,0,,,,8,3
scikit-learn__scikit-learn-26318,scikit-learn/scikit-learn,0,0,0,,,,1,1
scikit-learn__scikit-learn-26400,scikit-learn/scikit-learn,0,0,0,,,,1,1
scikit-learn__scikit-learn-26634,scikit-learn/scikit-learn,0,0,0,,,,12,7
scikit-learn__scikit-learn-26644,scikit-learn/scikit-learn,0,0,0,,,,6,2
scikit-learn__scikit-learn-3840,scikit-learn/scikit-learn,0,0,0,,,,4,1
scikit-learn__scikit-learn-7760,scikit-learn/scikit-learn,0,0,0,,,,3,1
scikit-learn__scikit-learn-8554,scikit-learn/scikit-learn,0,0,0,,,,3,1
scikit-learn__scikit-learn-9274,scikit-learn/scikit-learn,0,0,1,,,moved_logic_behind_function_boundary,11,7
scikit-learn__scikit-learn-9288,scikit-learn/scikit-learn,0,0,0,,,,2,2
scikit-learn__scikit-learn-9304,scikit-learn/scikit-learn,0,0,0,,,,3,2
scikit-learn__scikit-learn-9775,scikit-learn/scikit-learn,0,0,0,,,,3,2
sphinx-doc__sphinx-10021,sphinx-doc/sphinx,1,1,1,reduced_external_calls|reduced_fan_out,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity,moved_logic_behind_function_boundary,6,3
sphinx-doc__sphinx-10048,sphinx-doc/sphinx,0,0,0,,,,2,2
sphinx-doc__sphinx-10067,sphinx-doc/sphinx,0,1,1,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,22,13
sphinx-doc__sphinx-10097,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-10137,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-10207,sphinx-doc/sphinx,1,1,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out|reduced_imported_modules,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,increased_function_decomposition|moved_logic_behind_function_boundary,16,9
sphinx-doc__sphinx-10320,sphinx-doc/sphinx,0,0,1,,,increased_function_decomposition|introduced_helper_function,1,1
sphinx-doc__sphinx-10321,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-10323,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-10353,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-10360,sphinx-doc/sphinx,0,1,1,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,increased_function_decomposition|introduced_helper_function|moved_logic_behind_function_boundary,50,33
sphinx-doc__sphinx-10427,sphinx-doc/sphinx,0,0,0,,,,2,2
sphinx-doc__sphinx-10449,sphinx-doc/sphinx,0,0,0,,,,3,2
sphinx-doc__sphinx-10451,sphinx-doc/sphinx,0,0,0,,,,2,2
sphinx-doc__sphinx-10466,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-10492,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-10504,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-10614,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-10673,sphinx-doc/sphinx,0,0,0,,,,9,7
sphinx-doc__sphinx-10807,sphinx-doc/sphinx,1,0,1,reduced_fan_out,,increased_function_decomposition|introduced_helper_function,29,20
sphinx-doc__sphinx-10819,sphinx-doc/sphinx,0,0,0,,,,4,2
sphinx-doc__sphinx-11109,sphinx-doc/sphinx,0,0,0,,,,3,3
sphinx-doc__sphinx-11192,sphinx-doc/sphinx,0,1,1,,reduced_conditional_branches|reduced_cyclomatic_complexity,reduced_apparent_responsibilities,2,2
sphinx-doc__sphinx-11266,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-11311,sphinx-doc/sphinx,0,0,1,,,increased_function_decomposition|introduced_helper_function|moved_logic_behind_function_boundary,4,4
sphinx-doc__sphinx-11312,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-11316,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-11445,sphinx-doc/sphinx,0,1,0,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,,3,3
sphinx-doc__sphinx-11489,sphinx-doc/sphinx,0,0,0,,,,3,1
sphinx-doc__sphinx-11503,sphinx-doc/sphinx,1,1,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out|reduced_imported_modules,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,increased_function_decomposition|moved_logic_behind_function_boundary,7,5
sphinx-doc__sphinx-11510,sphinx-doc/sphinx,0,0,0,,,,3,2
sphinx-doc__sphinx-11544,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-11550,sphinx-doc/sphinx,0,0,0,,,,4,1
sphinx-doc__sphinx-7234,sphinx-doc/sphinx,0,0,1,,,increased_function_decomposition,6,4
sphinx-doc__sphinx-7268,sphinx-doc/sphinx,1,1,0,reduced_dependency_references|reduced_external_calls|reduced_fan_out|reduced_imported_modules,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,,6,5
sphinx-doc__sphinx-7305,sphinx-doc/sphinx,0,0,0,,,,5,2
sphinx-doc__sphinx-7350,sphinx-doc/sphinx,0,0,0,,,,2,1
sphinx-doc__sphinx-7351,sphinx-doc/sphinx,0,1,0,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity,,6,4
sphinx-doc__sphinx-7356,sphinx-doc/sphinx,1,1,1,reduced_fan_out,reduced_cyclomatic_complexity,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,4,4
sphinx-doc__sphinx-7374,sphinx-doc/sphinx,0,1,1,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,increased_function_decomposition|moved_logic_behind_function_boundary,5,3
sphinx-doc__sphinx-7380,sphinx-doc/sphinx,0,0,1,,,increased_function_decomposition|introduced_helper_function|reduced_apparent_responsibilities,31,22
sphinx-doc__sphinx-7395,sphinx-doc/sphinx,0,0,0,,,,2,1
sphinx-doc__sphinx-7440,sphinx-doc/sphinx,1,0,0,reduced_dependency_references|reduced_external_calls|reduced_fan_out,,,2,1
sphinx-doc__sphinx-7462,sphinx-doc/sphinx,0,0,0,,,,2,2
sphinx-doc__sphinx-7501,sphinx-doc/sphinx,0,0,0,,,,2,1
sphinx-doc__sphinx-7557,sphinx-doc/sphinx,0,0,0,,,,6,3
sphinx-doc__sphinx-7578,sphinx-doc/sphinx,1,0,0,reduced_dependency_references|reduced_external_calls|reduced_fan_out,,,2,1
sphinx-doc__sphinx-7590,sphinx-doc/sphinx,1,1,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out,reduced_nesting_depth,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,14,9
sphinx-doc__sphinx-7593,sphinx-doc/sphinx,0,0,1,,,increased_function_decomposition,3,1
sphinx-doc__sphinx-7597,sphinx-doc/sphinx,0,0,0,,,,4,1
sphinx-doc__sphinx-7615,sphinx-doc/sphinx,0,0,0,,,,2,1
sphinx-doc__sphinx-7670,sphinx-doc/sphinx,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,14,9
sphinx-doc__sphinx-7686,sphinx-doc/sphinx,0,0,0,,,,3,1
sphinx-doc__sphinx-7748,sphinx-doc/sphinx,0,0,0,,,,4,1
sphinx-doc__sphinx-7760,sphinx-doc/sphinx,0,0,0,,,,4,2
sphinx-doc__sphinx-7762,sphinx-doc/sphinx,0,0,0,,,,5,4
sphinx-doc__sphinx-7831,sphinx-doc/sphinx,0,0,0,,,,4,3
sphinx-doc__sphinx-7854,sphinx-doc/sphinx,1,0,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,9,7
sphinx-doc__sphinx-7859,sphinx-doc/sphinx,0,0,1,,,moved_logic_behind_function_boundary,1,1
sphinx-doc__sphinx-7889,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-7906,sphinx-doc/sphinx,0,0,0,,,,10,5
sphinx-doc__sphinx-7923,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-7930,sphinx-doc/sphinx,0,0,0,,,,7,6
sphinx-doc__sphinx-7961,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-7975,sphinx-doc/sphinx,0,0,0,,,,2,1
sphinx-doc__sphinx-8007,sphinx-doc/sphinx,0,0,0,,,,15,10
sphinx-doc__sphinx-8020,sphinx-doc/sphinx,0,0,0,,,,2,1
sphinx-doc__sphinx-8026,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-8028,sphinx-doc/sphinx,1,1,0,reduced_dependency_references|reduced_external_calls|reduced_fan_out,reduced_control_flow_constructs|reduced_nesting_depth,,6,3
sphinx-doc__sphinx-8035,sphinx-doc/sphinx,0,0,0,,,,6,2
sphinx-doc__sphinx-8056,sphinx-doc/sphinx,0,0,0,,,,2,1
sphinx-doc__sphinx-8058,sphinx-doc/sphinx,0,0,0,,,,3,2
sphinx-doc__sphinx-8095,sphinx-doc/sphinx,0,0,0,,,,4,2
sphinx-doc__sphinx-8117,sphinx-doc/sphinx,0,0,0,,,,12,7
sphinx-doc__sphinx-8120,sphinx-doc/sphinx,0,0,0,,,,3,2
sphinx-doc__sphinx-8125,sphinx-doc/sphinx,0,0,0,,,,7,1
sphinx-doc__sphinx-8264,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-8265,sphinx-doc/sphinx,0,0,1,,,increased_function_decomposition,1,1
sphinx-doc__sphinx-8273,sphinx-doc/sphinx,0,0,0,,,,3,2
sphinx-doc__sphinx-8278,sphinx-doc/sphinx,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,5,5
sphinx-doc__sphinx-8282,sphinx-doc/sphinx,0,0,0,,,,3,1
sphinx-doc__sphinx-8291,sphinx-doc/sphinx,0,0,1,,,increased_function_decomposition|introduced_helper_function,9,6
sphinx-doc__sphinx-8435,sphinx-doc/sphinx,0,0,0,,,,2,2
sphinx-doc__sphinx-8459,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-8475,sphinx-doc/sphinx,0,0,0,,,,2,1
sphinx-doc__sphinx-8481,sphinx-doc/sphinx,0,0,1,,,moved_logic_behind_function_boundary,5,3
sphinx-doc__sphinx-8506,sphinx-doc/sphinx,0,0,0,,,,2,2
sphinx-doc__sphinx-8539,sphinx-doc/sphinx,0,0,1,,,increased_function_decomposition,5,4
sphinx-doc__sphinx-8548,sphinx-doc/sphinx,0,0,1,,,moved_logic_behind_function_boundary,4,4
sphinx-doc__sphinx-8551,sphinx-doc/sphinx,0,0,0,,,,2,1
sphinx-doc__sphinx-8552,sphinx-doc/sphinx,0,0,1,,,increased_function_decomposition|introduced_helper_function,2,1
sphinx-doc__sphinx-8579,sphinx-doc/sphinx,0,0,1,,,increased_function_decomposition,4,4
sphinx-doc__sphinx-8593,sphinx-doc/sphinx,1,0,0,reduced_imported_modules,,,4,1
sphinx-doc__sphinx-8595,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-8599,sphinx-doc/sphinx,1,1,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,increased_function_decomposition|moved_logic_behind_function_boundary,15,12
sphinx-doc__sphinx-8611,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-8620,sphinx-doc/sphinx,0,0,0,,,,2,1
sphinx-doc__sphinx-8621,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-8627,sphinx-doc/sphinx,0,0,0,,,,3,2
sphinx-doc__sphinx-8633,sphinx-doc/sphinx,0,0,1,,,increased_function_decomposition,5,5
sphinx-doc__sphinx-8638,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-8658,sphinx-doc/sphinx,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,3,2
sphinx-doc__sphinx-8674,sphinx-doc/sphinx,0,1,0,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity,,5,4
sphinx-doc__sphinx-8684,sphinx-doc/sphinx,0,0,0,,,,5,3
sphinx-doc__sphinx-8697,sphinx-doc/sphinx,0,0,0,,,,2,1
sphinx-doc__sphinx-8707,sphinx-doc/sphinx,1,1,1,reduced_fan_out,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity,increased_function_decomposition|introduced_helper_function|moved_logic_behind_function_boundary,8,6
sphinx-doc__sphinx-8719,sphinx-doc/sphinx,0,0,1,,,increased_function_decomposition,3,2
sphinx-doc__sphinx-8721,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-8729,sphinx-doc/sphinx,1,1,1,reduced_fan_out,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity,increased_function_decomposition,3,3
sphinx-doc__sphinx-8731,sphinx-doc/sphinx,0,0,0,,,,7,2
sphinx-doc__sphinx-8771,sphinx-doc/sphinx,0,0,1,,,increased_function_decomposition|introduced_helper_function,2,2
sphinx-doc__sphinx-8801,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-8863,sphinx-doc/sphinx,0,0,0,,,,2,1
sphinx-doc__sphinx-8951,sphinx-doc/sphinx,0,0,0,,,,4,2
sphinx-doc__sphinx-8969,sphinx-doc/sphinx,0,0,0,,,,4,2
sphinx-doc__sphinx-9015,sphinx-doc/sphinx,0,0,0,,,,4,3
sphinx-doc__sphinx-9053,sphinx-doc/sphinx,0,0,0,,,,3,1
sphinx-doc__sphinx-9104,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-9128,sphinx-doc/sphinx,0,0,0,,,,4,1
sphinx-doc__sphinx-9155,sphinx-doc/sphinx,0,0,0,,,,17,11
sphinx-doc__sphinx-9171,sphinx-doc/sphinx,0,0,0,,,,6,4
sphinx-doc__sphinx-9180,sphinx-doc/sphinx,0,0,0,,,,2,1
sphinx-doc__sphinx-9231,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-9233,sphinx-doc/sphinx,0,1,0,,reduced_conditional_branches|reduced_cyclomatic_complexity,,2,2
sphinx-doc__sphinx-9234,sphinx-doc/sphinx,0,0,1,,,increased_function_decomposition,4,1
sphinx-doc__sphinx-9246,sphinx-doc/sphinx,1,0,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out,,increased_function_decomposition|reduced_apparent_responsibilities,5,4
sphinx-doc__sphinx-9258,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-9260,sphinx-doc/sphinx,0,0,1,,,increased_function_decomposition,4,2
sphinx-doc__sphinx-9261,sphinx-doc/sphinx,0,0,0,,,,3,1
sphinx-doc__sphinx-9309,sphinx-doc/sphinx,0,0,0,,,,2,2
sphinx-doc__sphinx-9320,sphinx-doc/sphinx,0,0,1,,,increased_function_decomposition,2,2
sphinx-doc__sphinx-9367,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-9386,sphinx-doc/sphinx,0,0,0,,,,3,1
sphinx-doc__sphinx-9459,sphinx-doc/sphinx,0,0,0,,,,5,3
sphinx-doc__sphinx-9461,sphinx-doc/sphinx,0,0,1,,,increased_function_decomposition,7,5
sphinx-doc__sphinx-9464,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-9547,sphinx-doc/sphinx,1,1,0,reduced_dependency_references|reduced_external_calls|reduced_fan_out,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,,10,6
sphinx-doc__sphinx-9591,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-9654,sphinx-doc/sphinx,0,1,0,,reduced_cyclomatic_complexity,,2,1
sphinx-doc__sphinx-9658,sphinx-doc/sphinx,0,0,0,,,,3,3
sphinx-doc__sphinx-9673,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-9711,sphinx-doc/sphinx,0,0,0,,,,2,1
sphinx-doc__sphinx-9798,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-9799,sphinx-doc/sphinx,0,0,0,,,,3,1
sphinx-doc__sphinx-9828,sphinx-doc/sphinx,0,0,0,,,,5,3
sphinx-doc__sphinx-9829,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-9902,sphinx-doc/sphinx,0,0,0,,,,3,2
sphinx-doc__sphinx-9931,sphinx-doc/sphinx,0,0,0,,,,22,12
sphinx-doc__sphinx-9987,sphinx-doc/sphinx,0,0,0,,,,1,1
sphinx-doc__sphinx-9997,sphinx-doc/sphinx,0,1,0,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,,18,11
sympy__sympy-11232,sympy/sympy,0,0,0,,,,11,5
sympy__sympy-11384,sympy/sympy,0,0,0,,,,2,1
sympy__sympy-11400,sympy/sympy,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,1,1
sympy__sympy-11438,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-11618,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-11787,sympy/sympy,0,0,1,,,moved_logic_behind_function_boundary,3,2
sympy__sympy-11796,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-11818,sympy/sympy,0,1,1,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,increased_function_decomposition|moved_logic_behind_function_boundary,5,4
sympy__sympy-11822,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-11862,sympy/sympy,1,1,1,reduced_external_calls|reduced_fan_out,reduced_cyclomatic_complexity,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function|moved_logic_behind_function_boundary,9,7
sympy__sympy-11870,sympy/sympy,0,0,1,,,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,3,3
sympy__sympy-11897,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-11919,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-11989,sympy/sympy,0,0,0,,,,6,3
sympy__sympy-12088,sympy/sympy,0,1,0,,reduced_cyclomatic_complexity,,20,16
sympy__sympy-12096,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-12108,sympy/sympy,1,1,1,reduced_dependency_references|reduced_external_calls|reduced_fan_out,reduced_conditional_branches|reduced_cyclomatic_complexity,helper_extraction_with_nonincreasing_complexity|increased_function_decomposition|introduced_helper_function,44,18
sympy__sympy-12144,sympy/sympy,0,0,0,,,,7,2
sympy__sympy-12194,sympy/sympy,0,0,0,,,,5,1
sympy__sympy-12214,sympy/sympy,0,1,0,,reduced_cyclomatic_complexity,,4,3
sympy__sympy-12227,sympy/sympy,0,0,0,,,,10,6
sympy__sympy-12236,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-12270,sympy/sympy,0,0,0,,,,4,1
sympy__sympy-12286,sympy/sympy,0,0,0,,,,6,1
sympy__sympy-12301,sympy/sympy,0,1,1,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity|reduced_nesting_depth,moved_logic_behind_function_boundary,2,2
sympy__sympy-12307,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function|moved_logic_behind_function_boundary,1,1
sympy__sympy-12419,sympy/sympy,1,0,1,reduced_dependency_references|reduced_fan_out|reduced_imported_modules,,moved_logic_behind_function_boundary,3,3
sympy__sympy-12428,sympy/sympy,0,0,0,,,,1,1
sympy__sympy-12454,sympy/sympy,0,0,0,,,,2,1
sympy__sympy-12472,sympy/sympy,0,0,1,,,increased_function_decomposition|introduced_helper_function,16,6
sympy__sympy-12489,sympy/sympy,1,0,0,reduced_dependency_references|reduced_fan_out,,,26,4
sympy__sympy-12529,sympy/sympy,0,0,0,,,,2,2
sympy__sympy-12798,sympy/sympy,1,0,1,reduced_dependency_references|reduced_fan_out|reduced_imported_modules,,moved_logic_behind_function_boundary,13,4
sympy__sympy-12812,sympy/sympy,0,1,0,,reduced_conditional_branches|reduced_control_flow_constructs|reduced_cyclomatic_complexity,,9,4
